brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,is_luxury,price_category,usage
Chevrolet,Monte Carlo SS,2006,66840,Gasoline,303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,12000,20,3342.0,0,Low,66.84
BMW,M5 Base,2013,86000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,White,None reported,Yes,32000,13,6615.384615384615,1,Low,86.0
Hyundai,Kona N Base,2023,654,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic with Auto-Shift,Ultra Black,Black,None reported,Yes,34599,3,218.0,0,Medium,0.654
Chevrolet,Monte Carlo SS,2005,75000,Gasoline,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,12500,21,3571.4285714285716,0,Low,75.0
Land,Rover Range Rover Evoque Pure,2015,84000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22800,11,7636.363636363636,0,Low,84.0
Audi,S7 4.0T Premium Plus,2017,52500,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,39999,9,5833.333333333333,1,Medium,52.5
GMC,Acadia SLT-1,2011,120000,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,7500,15,8000.0,0,Low,120.0
Alfa,Romeo Stelvio Ti Sport,2020,18665,Gasoline,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,Lunare White Metallic,Ice,None reported,Yes,35645,6,3110.8333333333335,0,Medium,18.665
Kia,K900 5.0L,2017,36486,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,23950,9,4054.0,0,Low,36.486
Ford,E150 XLT,2013,162100,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,Black,Gray,None reported,Yes,12500,13,12469.23076923077,0,Low,162.1
Tesla,Model 3 Performance,2022,13079,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,47000,4,3269.75,0,Medium,13.079
Toyota,4Runner SR5,2022,28377,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,Silver,Gray,None reported,Yes,36999,4,7094.25,0,Medium,28.377
Subaru,Forester Base,2020,32744,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Gray,None reported,Yes,24000,6,5457.333333333333,0,Low,32.744
Porsche,Panamera 2,2012,54000,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,26000,14,3857.1428571428573,0,Low,54.0
Toyota,Tacoma PreRunner,2008,202055,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,8500,18,11225.277777777777,0,Low,202.055
RAM,2500 Laramie,2019,65000,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,65000,7,9285.714285714286,0,Medium,65.0
Kia,Sportage Nightfall,2022,9686,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Hyper Red,Black,None reported,Yes,30990,4,2421.5,0,Low,9.686
Cadillac,DTS Base,2010,49620,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,10499,16,3101.25,0,Low,49.62
Toyota,Land Cruiser Base,1997,213000,Gasoline,212.0HP 4.5L Straight 6 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Beige,None reported,Yes,26500,29,7344.827586206897,0,Low,213.0
Lexus,NX 350 F SPORT Handling,2023,820,Gasoline,2.4 Liter,8-SPEED AT,Black,Black,None reported,Yes,51998,3,273.3333333333333,0,Medium,0.82
Audi,Q7 45 Premium Plus,2021,68000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,36499,5,13600.0,1,Medium,68.0
Lexus,LX 470 Base,1999,82000,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,25000,27,3037.037037037037,0,Low,82.0
GMC,Terrain SLE,2022,27352,Gasoline,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,Summit White,Jet Black,None reported,Yes,27785,4,6838.0,0,Low,27.352
Ford,Escape Limited,2012,129000,Gasoline,171.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,7000,14,9214.285714285714,0,Low,129.0
Lexus,LS 460 L,2014,106731,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,30000,12,8894.25,0,Low,106.731
Ford,Expedition Platinum,2019,34672,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,White,None reported,Yes,45500,7,4953.142857142857,0,Medium,34.672
Chevrolet,Malibu LTZ,2010,55900,Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Beige,Beige,None reported,Yes,8950,16,3493.75,0,Low,55.9
Audi,A5 2.0T Premium Plus,2015,82000,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,17000,11,7454.545454545455,1,Low,82.0
Genesis,G70 2.0T,2023,4785,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Vik Black,Obsidian Black,None reported,Yes,42850,3,1595.0,0,Medium,4.785
Chevrolet,Trailblazer LS,2021,20497,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Pacific Blue Metallic,Black,None reported,Yes,22999,5,4099.4,0,Low,20.497
Scion,tC Base,2013,177600,Gasoline,180.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,7100,13,13661.538461538461,0,Low,177.6
Lincoln,MKZ Hybrid Base,2014,78568,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Blue,Beige,None reported,Yes,15500,12,6547.333333333333,0,Low,78.568
Ford,Transit-350 XL,2018,95000,E85 Flex Fuel,275.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,43000,8,11875.0,0,Medium,95.0
Ford,Explorer Timberline,2021,25240,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Gray,Ebony,At least 1 accident or damage reported,Yes,39951,5,5048.0,0,Medium,25.24
Volvo,XC90 3.2,2011,88300,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,11500,15,5886.666666666667,0,Low,88.3
Chevrolet,Avalanche LTZ,2013,98000,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,27499,13,7538.461538461538,0,Low,98.0
Audi,TT RS 2.5T,2018,20675,Gasoline,400.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,76000,8,2584.375,1,High,20.675
Lincoln,Navigator L,2008,95000,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,10900,18,5277.777777777777,0,Low,95.0
Hyundai,Elantra GLS,2010,107000,Gasoline,138.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Blue,At least 1 accident or damage reported,Yes,6250,16,6687.5,0,Low,107.0
Audi,SQ5 3.0T Premium Plus,2016,60000,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,24700,10,6000.0,1,Low,60.0
Mitsubishi,Lancer Evolution GSR,2012,33000,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,34999,14,2357.1428571428573,0,Medium,33.0
Tesla,Model Y Performance,2023,500,Gasoline,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,White,None reported,Yes,60000,3,166.66666666666666,0,Medium,0.5
Mercedes-Benz,Maybach S S 600,2016,108500,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,63500,10,10850.0,1,Medium,108.5
Mercedes-Benz,GLS 550 Base 4MATIC,2018,74422,Gasoline,4.7 Liter Twin Turbo,Automatic,Obsidian Black Metallic,Gray,None reported,Yes,44798,8,9302.75,1,Medium,74.422
Chevrolet,Blazer Premier,2019,55621,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,34562,7,7945.857142857143,0,Medium,55.621
Mazda,CX-9 Grand Touring,2021,46707,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Sonic Silver Metallic,Black,At least 1 accident or damage reported,Yes,32541,5,9341.4,0,Low,46.707
Ford,Expedition Max Limited,2022,26500,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,65900,4,6625.0,0,Medium,26.5
Nissan,Titan XD SV,2020,10001,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,Black,Black,None reported,Yes,47214,6,1666.8333333333333,0,Medium,10.001
Lexus,LX 570 Three-Row,2019,19050,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,76900,7,2721.4285714285716,0,High,19.05
Chevrolet,Traverse Premier,2020,52000,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,35800,6,8666.666666666666,0,Medium,52.0
Mercedes-Benz,Sprinter High Roof,2014,65000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,54999,12,5416.666666666667,1,Medium,65.0
BMW,X5 3.0i,2004,140000,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,6730,22,6363.636363636364,1,Low,140.0
Ford,Fusion SE,2018,75600,Gasoline,181.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,14950,8,9450.0,0,Low,75.6
Lincoln,MKZ Base,2015,117292,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,12000,11,10662.90909090909,0,Low,117.292
Genesis,G90 5.0 Ultimate,2017,26000,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,33600,9,2888.8888888888887,0,Low,26.0
Ford,Shelby GT500 Base,2014,15629,Gasoline,5.8L V8 32V MPFI DOHC Supercharged,6-Speed Manual,Black,Black,None reported,Yes,61900,12,1302.4166666666667,0,Medium,15.629
Saturn,Sky Base,2008,15020,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Red,None reported,Yes,18500,18,834.4444444444445,0,Low,15.02
Toyota,Land Cruiser,2016,50361,Gasoline,5.7 Liter,Automatic,Silver,Black,None reported,Yes,65998,10,5036.1,0,Medium,50.361
Mercedes-Benz,SL-Class SL 550,2013,115000,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,36000,13,8846.153846153846,1,Medium,115.0
Porsche,911 Carrera C2S,2005,28500,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,63500,21,1357.142857142857,0,Medium,28.5
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,51700,Gasoline,375.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,32000,8,6462.5,1,Low,51.7
Ford,Taurus X Limited,2008,148949,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,3900,18,8274.944444444445,0,Low,148.949
BMW,440 Gran Coupe i,2018,39300,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,31750,8,4912.5,1,Low,39.3
Honda,S2000 CR,2008,82323,Gasoline,237.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,28500,18,4573.5,0,Low,82.323
Acura,Integra w/A-Spec Tech Package,2023,3574,Gasoline,1.5 Liter Turbo,Variable,Apex Blue,Orchid,None reported,Yes,34998,3,1191.3333333333333,0,Medium,3.574
Ford,Excursion Limited,2001,109357,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,12749,25,4374.28,0,Low,109.357
Mercedes-Benz,SL-Class SL500 Roadster,2004,46000,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,18853,22,2090.909090909091,1,Low,46.0
INFINITI,G35 Sport,2007,37100,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,16900,19,1952.6315789473683,0,Low,37.1
Volkswagen,Golf GTI 2.0T S 4-Door,2016,89000,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,14500,10,8900.0,0,Low,89.0
Dodge,Challenger R/T Scat Pack,2022,1240,Gasoline,6.4L V8 16V MPFI OHV,8-Speed Automatic,Go Mango!,Black,None reported,Yes,53900,4,310.0,0,Medium,1.24
Lincoln,Navigator L Reserve,2019,67073,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,47999,7,9581.857142857143,0,Medium,67.073
Maserati,Ghibli S Q4,2015,28700,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,24900,11,2609.090909090909,0,Low,28.7
Tesla,Model X Base,2023,8200,Gasoline,670.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,93999,3,2733.3333333333335,0,High,8.2
Ford,Expedition Limited,2018,98995,Gasoline,3.5 Liter GTDI,Automatic,Ingot Silver Metallic,Ebony,None reported,Yes,34998,8,12374.375,0,Medium,98.995
Volkswagen,Routan SE,2012,123815,Gasoline,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,None reported,Yes,5000,14,8843.92857142857,0,Low,123.815
Toyota,Highlander XLE,2020,61341,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Midnight Black Metallic,Black,At least 1 accident or damage reported,Yes,34084,6,10223.5,0,Low,61.341
Honda,Civic LX,2016,96473,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,Yes,15599,10,9647.3,0,Low,96.473
Jeep,Wrangler Unlimited Sahara,2017,66107,Gasoline,3.6L V6 24V MPFI DOHC,5-Speed Automatic,Black Clearcoat,Black,None reported,Yes,31331,9,7345.222222222223,0,Low,66.107
Land,Rover Range Rover Supercharged,2008,114287,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,9900,18,6349.277777777777,0,Low,114.287
Acura,ILX 2.0L w/Premium Package,2015,75000,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gold,Beige,None reported,Yes,14500,11,6818.181818181818,0,Low,75.0
BMW,M6 Base,2016,45800,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gold,Black,None reported,Yes,36800,10,4580.0,1,Medium,45.8
Polestar,2 Launch Edition,2021,12172,Gasoline,Electric,1-Speed Automatic,Thunder Gray,Charcoal,None reported,Yes,35999,5,2434.4,0,Medium,12.172
BMW,X6 sDrive35i,2016,70582,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,White,At least 1 accident or damage reported,Yes,35000,10,7058.2,1,Medium,70.582
Porsche,Cayman S,2014,33088,Gasoline,325.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,49750,12,2757.3333333333335,0,Medium,33.088
Lincoln,Corsair Grand Touring,2021,1850,Plug-In Hybrid,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Silver,Beige,None reported,Yes,49000,5,370.0,0,Medium,1.85
Cadillac,DTS Luxury II,2008,94155,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Beige,None reported,Yes,10500,18,5230.833333333333,0,Low,94.155
Cadillac,ATS 3.6L Luxury,2016,25000,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Beige,None reported,Yes,17999,10,2500.0,0,Low,25.0
GMC,Sierra 1500 SLT,2016,99500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,27995,10,9950.0,0,Low,99.5
INFINITI,G37 x,2009,158564,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,8750,17,9327.29411764706,0,Low,158.564
Ford,Transit-350 XLT,2023,20000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,78499,3,6666.666666666667,0,High,20.0
Cadillac,XTS Luxury,2018,46711,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,20850,8,5838.875,0,Low,46.711
Nissan,NV Passenger NV3500 HD SL V8,2017,46496,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,41000,9,5166.222222222223,0,Medium,46.496
Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,53800,7,2828.5714285714284,1,Medium,19.8
Toyota,Land Cruiser Base,2008,175000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,37900,18,9722.222222222223,0,Medium,175.0
Toyota,Land Cruiser Base,2016,61500,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,63500,10,6150.0,0,Medium,61.5
RAM,ProMaster 2500 Window Van High Roof,2016,49750,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,None reported,Yes,65000,10,4975.0,0,Medium,49.75
Lincoln,MKZ Base,2011,83765,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,8995,15,5584.333333333333,0,Low,83.765
Alfa,Romeo Giulia Quadrifoglio,2022,1966,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,Verde,Black,None reported,Yes,75900,4,491.5,0,High,1.966
Chevrolet,Trailblazer LT,2021,50648,Gasoline,1.2L I3 12V GDI DOHC Turbo,Automatic CVT,Pacific Blue Metallic,Jet Black,None reported,Yes,23995,5,10129.6,0,Low,50.648
Toyota,Land Cruiser Base,1993,231500,–,–,A/T,White,Gray,None reported,Yes,29500,33,7015.151515151515,0,Low,231.5
INFINITI,G37 x,2013,60058,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,15000,13,4619.846153846154,0,Low,60.058
Maserati,Levante S,2017,54423,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,33950,9,6047.0,0,Low,54.423
Toyota,Highlander Limited,2022,24001,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Wind Chill Pearl,Graphite,None reported,Yes,47498,4,6000.25,0,Medium,24.001
Nissan,Armada SL,2022,14735,Gasoline,5.6 Liter,Automatic,White,Black,None reported,Yes,50998,4,3683.75,0,Medium,14.735
Audi,Q5 Premium,2023,2425,Hybrid,2.0 Liter TFSI,Automatic,Mythos Black,–,None reported,Yes,42998,3,808.3333333333334,1,Medium,2.425
Ford,Shelby GT500 Base,2022,2050,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,94999,4,512.5,0,High,2.05
Lincoln,Navigator L Reserve,2019,64855,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Beige,None reported,Yes,46995,7,9265.0,0,Medium,64.855
Mercedes-Benz,EQS 450+ Base,2022,16238,Gasoline,329.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,62479,4,4059.5,1,Medium,16.238
RAM,1500 Laramie,2022,18051,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Patriot Blue Pearlcoat,Black,None reported,Yes,47995,4,4512.75,0,Medium,18.051
Lincoln,Town Car Base,2004,36524,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,Yes,14900,22,1660.1818181818182,0,Low,36.524
Acura,TLX w/A-Spec Package,2022,14896,Gasoline,2.0 Liter DOHC Turbo,2,Lunar Silver Metallic,Ebony,None reported,Yes,39998,4,3724.0,0,Medium,14.896
Toyota,Camry Hybrid LE,2022,14048,Hybrid,2.5L I4 16V PDI DOHC Hybrid,Automatic CVT,Black,Black,None reported,Yes,29999,4,3512.0,0,Low,14.048
Honda,CR-V EX,2003,224000,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,M/T,Black,Gray,None reported,Yes,3900,23,9739.130434782608,0,Low,224.0
Mercedes-Benz,E-Class E 550,2014,80581,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26000,12,6715.083333333333,1,Low,80.581
Mazda,MX-5 Miata Grand Touring,2007,81400,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,–,At least 1 accident or damage reported,Yes,11000,19,4284.210526315789,0,Low,81.4
Porsche,718 Boxster Base,2019,6700,Gasoline,300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,63000,7,957.1428571428571,0,Medium,6.7
Ford,Transit-350 XLT,2015,143000,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,22500,11,13000.0,0,Low,143.0
Kia,Sportage SX Turbo,2017,87842,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,Black Cherry,Black,None reported,Yes,18688,9,9760.222222222223,0,Low,87.842
INFINITI,G37 S Sport,2010,116451,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Gray,None reported,Yes,16500,16,7278.1875,0,Low,116.451
Nissan,Titan XD S,2019,53677,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Gray,None reported,Yes,27900,7,7668.142857142857,0,Low,53.677
Audi,S7 2.9T Prestige,2021,12000,Hybrid,444.0HP 2.9L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,None reported,Yes,77500,5,2400.0,1,High,12.0
Land,Rover Discovery HSE,2019,20034,Gasoline,3.0 Liter,Automatic,Yulong White,Tan/Ebony,None reported,Yes,43998,7,2862.0,0,Medium,20.034
Ford,Transit-350 XLT,2020,32000,Diesel,210.0HP 2.0L 4 Cylinder Engine Diesel Fuel,A/T,Black,Black,None reported,Yes,68000,6,5333.333333333333,0,High,32.0
INFINITI,Q70 3.7,2014,70312,Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,19995,12,5859.333333333333,0,Low,70.312
Jeep,Gladiator Rubicon,2022,8794,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,54000,4,2198.5,0,Medium,8.794
Lincoln,MKX Base,2010,156000,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,5900,16,9750.0,0,Low,156.0
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,67100,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,34250,8,8387.5,1,Low,67.1
Porsche,Cayman Base,2014,52000,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,37000,12,4333.333333333333,0,Medium,52.0
Acura,MDX 3.7L Advance,2011,137200,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Gray,None reported,Yes,12000,15,9146.666666666666,0,Low,137.2
Volkswagen,Golf R 4-Door w/DCC & Navigation,2018,36000,Gasoline,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,32000,8,4500.0,0,Low,36.0
